Depth,Reeval_level,Time(s)
3,2,17.46532966299992
3,2,13.203853356999844
3,2,37.22521565399984
3,2,20.503077418999965
3,2,19.097060685999622
3,2,15.772930610999992
3,2,8.077822480000123
3,2,4.645004070000141
3,2,22.980445831999987
3,2,23.155167506999987
3,2,21.47464396400028
3,2,22.355011916999956
3,2,32.793894547000036
3,2,8.145191216000057
3,2,7.688774796999951
3,2,13.400298418000148
3,2,23.182457213999896
3,2,17.539954910000233
3,2,9.543750141000146
3,2,8.529638048999914
3,2,16.057871730999977
3,2,12.6355697099998
3,2,19.292101909000394
3,2,18.84820009699979
3,2,7.738067955000133
3,2,30.808553126000334
3,2,12.570731943999817
3,2,12.23908776999997
3,2,12.81082183799981
3,2,37.08848129199987
3,2,3.9750332429998707
3,2,10.678471507000268
3,2,7.56076962599991
3,2,8.806909435999842
3,2,15.237315958999716
3,2,17.673320738000257
3,2,34.26062265700011
3,2,9.387944159999734
3,2,20.811756229000366
3,2,40.522285037000074
3,2,18.154150455000035
3,2,15.665292519000104
3,2,27.179328627999894
3,2,16.329330878999826
3,2,5.834106957000131
3,2,10.95926504199997
3,2,17.026674577999984
3,2,12.867601161000039
3,2,26.217181348000395
3,2,13.961572122999769
3,2,15.835230882999895
3,2,13.204755973999909
3,2,13.207325886000035
3,2,7.162083824000092
3,2,26.77301080799998
3,2,16.089641847000166
3,2,24.622568863000197
3,2,3.4969145380000555
3,2,10.317405888999929
3,2,19.66463581700009
3,2,29.470326748999923
3,2,17.7857498770004
3,2,9.76154656100016
3,2,18.251692730000286
3,2,10.125080286999946
3,2,11.817938493999918
3,2,5.842470483999932
3,2,4.632615886000167
3,2,15.18072752299986
3,2,40.05829218400004
3,2,6.800521374000255
3,2,48.85247551100019
3,2,14.77611466899998
3,2,43.85053204900032
3,2,15.602117824999823
3,2,4.41154706899988
3,2,13.692943254000056
3,2,25.829842973999803
3,2,5.361717908000173
3,2,19.511417391000123
3,2,5.626110653000069
3,2,13.77672788200016
3,2,17.14494066599991
3,2,15.204689641999721
3,2,23.50835714499999
3,2,17.564630877000127
3,2,27.179092212999876
3,2,21.743498230000114
3,2,5.597010339000008
3,2,28.274516181999843
3,2,33.070275917000345
3,2,21.125238616999923
3,2,23.849781729999904
3,2,19.851002749000145
3,2,17.44753610099997
3,2,28.13900802399985
3,2,20.37987677000001
3,2,11.349393354999847
3,2,16.228503545999956
3,2,13.781768109999575
3,2,14.45246061800026
3,2,11.54349831899981
3,2,19.023509956000453
3,2,14.481868174999363
3,2,10.389745028000107
3,2,9.060361576000105
3,2,31.589372886000092
3,2,22.421057708999797
3,2,28.389519179999297
3,2,29.588643884000703
3,2,4.3973037850000765
3,2,30.10702989099991
3,2,9.646341416000723
3,2,3.024851989999661
3,2,25.840896605000125
3,2,21.977639809999346
3,2,10.682831041999634
3,2,6.100260997999612
3,2,5.580382990000544
3,2,18.592234675999862
3,2,17.420529986000474
3,2,23.19354060400019
3,2,26.307564571000512
3,2,5.063034521000191
3,2,10.15819596899928
3,2,5.401768088000608
4,3,79.90551416400012
4,3,267.94136177899964
4,3,357.83637680300035
4,3,472.742946716
4,3,98.87277389799965
4,3,123.57433898399995
4,3,184.90726357600033
4,3,277.09056460400006
4,3,183.92018345900033
4,3,261.0881022630001
4,3,335.4825470280002
4,3,26.991465466999216
4,3,98.65738338899973
4,3,310.043537734
4,3,395.831113835
4,3,151.44162912499905
4,3,82.86760587800018
4,3,171.28505219600083
4,3,209.482743124001
4,3,28.513040787000136
4,3,13.599458163998861
4,3,185.73574680800084
4,3,30.475885317000575
4,3,276.0094663759992
4,3,266.84796442100014
4,3,40.414034372999595
4,3,330.2292444279992
4,3,140.30463241899997
4,3,366.4425737090005
4,3,189.3256270719994
4,3,17.836566068999673
4,3,71.40195762799885
4,3,182.11278268599926
4,3,143.86227301300096
4,3,209.23283322600037
4,3,810.7410548400003
4,3,774.4007893500002
4,3,413.14357018199917
4,3,517.3210895969987
4,3,284.24114054500023
4,3,74.30492738199973
4,3,196.51501079800073
4,3,455.6689367220006
4,3,237.99957742599872
4,3,116.68861846899927
4,3,283.55934996200085
4,3,198.29884472499907
4,3,311.1981080049991
4,3,403.02877874000114
4,3,50.89701720300036
4,3,42.68620336499953
4,3,42.243640210001104
4,3,15.241251948000354
4,3,407.80603922500086
4,3,48.92619145500066
4,3,711.4106896859994
4,3,123.1181284680024
4,3,226.11611122699833
4,3,408.8121143310018
4,3,151.83907923000152
4,3,42.378046802001336
4,3,83.21489690700037
4,3,196.20827067500068
4,3,144.9970404429987
4,3,386.7731357800003
4,3,301.6768385940013
4,3,170.62839973500013
4,3,296.4268692020014
4,3,376.95665094500146
4,3,70.20988774799844
4,3,574.1743822379976
4,3,637.2563936529987
4,3,98.40185753600235
4,3,137.1696544330007
4,3,126.03763282699947
4,3,322.7961494709998
4,3,158.5625514839994
4,3,78.61038759999792
4,3,569.540982519
4,3,55.32025026300107
4,3,59.073171940002794
4,3,84.7596628020001
4,3,251.3904492369984
4,3,219.26044008299868
4,3,104.34652613700018
4,3,545.8925252420013
4,3,297.6147980400019
4,3,223.58537188500122
4,3,224.4556654179978
4,3,133.79688273400097
4,3,7.578514443997847
4,3,355.3500259140019
4,3,324.6253603019977
4,3,145.03720204400088
4,3,213.42767697500312
4,3,360.050363888
4,3,71.32611030100088
4,3,46.27643797999917
4,3,98.91330083100183
4,3,155.41228431299896
4,3,324.7963831749985
4,3,63.51210415099922
4,3,88.15411309999763
4,3,212.86730997199993
4,3,39.67396722099875
4,3,237.4270805490014
4,3,226.94037242099876
4,3,81.39067866900223
4,3,181.54382018999968
4,3,168.96642643199812
4,3,180.75719180099986
4,3,149.84973573599927
4,3,557.4199032130018
4,3,38.34832758799894
4,3,102.29101728800015
4,3,104.58796075099963
4,3,82.14583288499853
4,3,188.53006628799994
4,3,209.39948995899977
4,3,670.9655760599999
4,3,111.17072366299908
4,3,244.14893557400137
4,3,614.1363485789989
4,3,192.0225774669998
4,3,175.58757472699654
4,3,450.6674621890015
4,3,184.97003408899764
4,3,68.39178368699504
4,3,104.04858175600384
4,3,148.70891995800048
4,3,165.641444358007
4,3,408.1479184099953
4,3,150.25299786600226
4,3,237.53908890199818
4,3,188.1897042069977
4,3,101.36865649500396
4,3,74.86953044300026
4,3,252.60110802300187
4,3,255.14230604899785
4,3,309.41364637699735
4,3,16.30593724299979
4,3,175.26893341899995
4,3,113.53838951000216
4,3,283.86133609200624
4,3,226.700979938003
4,3,94.96771009799704
4,3,347.7113496879974
4,3,170.21010773400485
4,3,174.45558711399644
4,3,34.86972110199713
4,3,80.6902989759983
4,3,254.37740507599665
4,3,714.3689703739947
4,3,67.02478497200354
4,3,723.3559877049993
4,3,320.63503916600166
4,3,418.1833791470053
4,3,294.79550355999527
4,3,25.175548065999465
4,3,119.39971956000227
4,3,337.3967101820017
4,3,49.85570349000045
4,3,295.91497516300296
4,3,88.4867266440051
4,3,184.3334727600013
4,3,224.32558661000076
4,3,82.03513898399979
4,3,189.15993395200348
4,3,139.85556522799743
4,3,278.39915742800076
4,3,223.73455008499877
4,3,27.223510958996485
4,3,387.37861882400466
4,3,190.81077537500096
4,3,300.5746899939986
4,3,356.47360662599385
4,3,269.6286721420038
4,3,186.41503958900284
4,3,361.5747528990032
4,3,363.34715355499793
4,3,122.25776600899553
4,3,234.19509702399955
4,3,275.79097418900346
4,3,278.9071460529958
4,3,84.20672697800183
4,3,277.1786273280013
4,3,152.57395825399726
4,3,67.82710329899419
4,3,80.92224464399624
4,3,382.0695757759968
4,3,190.0859847699976
4,3,466.5740371809952
4,3,375.9736835349977
4,3,9.524159323998902
4,3,304.72350688499864
4,3,104.41472633400554
4,3,17.777848690995597
4,3,247.12978729399765
4,3,172.46291159000248
4,3,55.6428432879984
4,3,69.7122538659969
4,3,25.568757404995267
4,3,213.8629545080039
4,3,84.43898976199853
4,3,301.8069063119983
4,3,284.05275376499776
4,3,42.8455268530015
4,3,174.34221091000654
4,3,56.25220524299948
2,1,2.155790885000897
2,1,2.5023611249998794
2,1,4.1508861940019415
2,1,3.129821210000955
2,1,2.4453499459996237
2,1,3.01221394300228
2,1,2.076167423998413
2,1,2.105031904997304
2,1,2.34623183599615
2,1,3.7842942220013356
2,1,2.5033162759937113
2,1,1.4509614709968446
2,1,2.290647886999068
2,1,2.0631953010015422
2,1,3.6768079249959555
2,1,2.459014631000173
2,1,3.336268185994413
2,1,2.3982557780036586
2,1,3.1575456130012753
2,1,0.8819915870044497
2,1,1.4671876880020136
2,1,3.3026719679983216
2,1,1.7844350070008659
2,1,2.4114723919992684
2,1,2.566774737002561
2,1,1.1611125400013407
2,1,2.309809871003381
2,1,2.138414023000223
2,1,3.97155769100209
2,1,2.3563798809991567
2,1,1.044549509002536
2,1,1.5966705760001787
2,1,4.245898915003636
2,1,1.5067476780022844
2,1,2.0520675189982285
2,1,5.200506494002184
2,1,3.5078618219995406
2,1,4.005246713000815
2,1,5.555790583006456
2,1,4.669281050999416
2,1,2.2761941270000534
2,1,2.820937480995781
2,1,3.1140382169978693
2,1,2.435234329001105
2,1,1.2275142669968773
2,1,3.416080315000727
2,1,2.8703498460017727
2,1,4.3463878619950265
2,1,2.6922068130006664
2,1,1.3377139479998732
2,1,1.6135977009980706
2,1,1.1497330979982507
2,1,1.169304931005172
2,1,3.8771823729985044
2,1,1.560279586003162
2,1,1.5630756079990533
2,1,1.6746223209993332
2,1,4.841259735003405
2,1,3.3845660039951326
2,1,1.9828571939942776
2,1,1.1097373619995778
2,1,2.3856398520001676
2,1,2.591720037999039
2,1,2.51347886199801
2,1,3.2169747239968274
2,1,2.8966323130007368
2,1,2.479060881996702
2,1,3.1400630960051785
2,1,3.979981501994189
2,1,1.5661417660012376
2,1,2.694757555000251
2,1,3.169839257003332
2,1,1.4701094810006907
2,1,3.689071895001689
2,1,2.5129925619985443
2,1,3.452013634996547
2,1,2.654778370000713
2,1,1.8594294389986317
2,1,3.157214364997344
2,1,1.7208831020034268
2,1,2.491968939000799
2,1,3.026909007996437
2,1,1.7546063069967204
2,1,2.6679626450059004
2,1,2.603069732998847
2,1,4.131181598000694
2,1,4.773844386996643
2,1,2.9368875150030362
2,1,1.9509163330003503
2,1,2.4552726859983522
2,1,1.0832096359954448
2,1,4.144086694999714
2,1,2.555901476996951
2,1,2.3049721970019164
2,1,2.364299075998133
2,1,4.958492596000724
2,1,2.437310426001204
2,1,3.4596556949982187
2,1,2.24442950199591
2,1,3.0362993570015533
2,1,2.181068181002047
2,1,2.7819944439979736
2,1,1.4266534659982426
2,1,2.5361019909978495
2,1,1.4957986610024818
2,1,2.2911460060058744
2,1,2.1450816439974005
2,1,2.0935473189965705
2,1,3.0468624850036576
2,1,1.4439842549982131
2,1,1.606411159002164
2,1,3.536231432997738
2,1,4.297305920001236
2,1,1.3655810080017545
2,1,1.6879318709979998
2,1,2.3137290769955143
2,1,2.200728171999799
2,1,2.0837974050009507
2,1,2.089202130002377
2,1,5.195740262999607
2,1,2.2158126150025055
2,1,2.2935937940055737
2,1,3.2023470810017898
2,1,3.3861837799995556
2,1,2.692484184000932
2,1,3.9148355149955023
2,1,2.79779946400231
2,1,1.10676536399842
2,1,1.7841898309998214
2,1,2.1484262489975663
2,1,2.3936481720011216
2,1,3.5847856140026124
2,1,1.9116343239948037
2,1,2.941725889002555
2,1,3.113308555999538
2,1,1.961323759998777
2,1,1.7985309619980399
2,1,3.2766201729973545
2,1,3.1640357010037405
2,1,2.635058175997983
2,1,0.8423753410024801
2,1,2.4918166709976504
2,1,2.538686036001309
2,1,3.3784329640038777
2,1,4.024994903003972
2,1,2.134792267002922
2,1,2.517257284001971
2,1,2.1182135670023854
2,1,2.9285083770009805
2,1,1.457807008002419
2,1,1.4807749539977522
2,1,3.3305769199942006
2,1,3.7162161599990213
2,1,1.2850167360011255
2,1,4.479415686000721
2,1,2.0425310299979174
2,1,3.5055554050049977
2,1,2.4607506539978203
2,1,0.8921867890021531
2,1,2.511846884000988
2,1,2.400501482996333
2,1,2.66359683599876
2,1,4.092488157999469
2,1,1.0780222860048525
2,1,3.8509038880001754
2,1,3.077077667003323
2,1,2.070002224005293
2,1,2.7137949139942066
2,1,1.3392941920028534
2,1,3.5556481090025045
2,1,1.7214962060024845
2,1,1.132056828995701
2,1,4.008197107999877
2,1,2.3419166620005853
2,1,3.06379868699878
2,1,3.8985022749984637
2,1,2.7896262029971695
2,1,2.809108138004376
2,1,2.7075640440016286
2,1,2.3037971629964886
2,1,2.112975030002417
2,1,2.4411265999951866
2,1,2.6162737129998277
2,1,2.9626168469985714
2,1,1.4142563470013556
2,1,4.211463628002093
2,1,3.427550598004018
2,1,1.8640704409990576
2,1,2.315837050002301
2,1,2.8266243289981503
2,1,3.2967773959971964
2,1,3.927178540005116
2,1,3.159699884003203
2,1,0.863783159002196
2,1,3.049838559003547
2,1,2.096733522004797
2,1,1.0929973809979856
2,1,2.380932604006375
2,1,2.26070656900265
2,1,1.1694652279984439
2,1,1.789197605001391
2,1,2.290150533000997
2,1,3.755373447005695
2,1,1.8950876329981838
2,1,1.692379597996478
2,1,2.921514171997842
2,1,1.1188662839995231
2,1,2.2273039119972964
2,1,1.5159980980024557
3,2,8.608602403997793
3,2,17.467065425000328
3,2,48.89499596099631
3,2,35.77119787799893
3,2,14.66905500300345
3,2,11.54769981699792
3,2,16.091126933999476
3,2,26.808458932995563
3,2,18.55666180800472
3,2,30.722060339001473
3,2,35.173525024998526
3,2,5.978690067997377
3,2,19.79255067199847
3,2,22.75302885700512
3,2,34.908248683997954
3,2,15.572093754999514
3,2,17.914026582999213
3,2,20.799331172995153
3,2,17.5721701079965
3,2,4.387168218003353
3,2,6.691944739002793
3,2,30.007417028995405
3,2,17.72370851299638
3,2,31.314457765998668
3,2,21.02907403799327
3,2,5.595029790005356
3,2,23.671487562998664
3,2,12.763837473001331
3,2,41.7055727199986
3,2,18.84878500799823
3,2,6.373216159998265
3,2,6.7859050479964935
3,2,21.65034731400374
3,2,23.835185413001454
3,2,21.603047559001425
3,2,41.68235917700076
3,2,66.94370853700093
3,2,35.913769765000325
3,2,33.00462604100176
3,2,27.20927617700363
3,2,13.611056123001617
3,2,26.80729799799883
3,2,26.94441809399723
3,2,24.03504278800392
3,2,6.780380374999368
3,2,37.53191884399712
3,2,17.486449868003547
3,2,32.767831227996794
3,2,33.583552809999674
3,2,5.217202526000619
3,2,13.532754038998974
3,2,7.372368649004784
3,2,7.7303989339998225
3,2,44.034361430996796
3,2,10.519282779001514
3,2,31.732710548996693
3,2,12.930580159998499
3,2,31.809791548999783
3,2,35.40660270400258
3,2,22.79937283899926
3,2,6.479022568004439
3,2,15.439505352995184
3,2,17.217468556998938
3,2,11.813072279001062
3,2,40.10367568899528
3,2,29.55034256500221
3,2,21.44647953099775
3,2,24.530651712004328
3,2,28.897317265997117
3,2,9.741628777999722
3,2,41.68473176200496
3,2,41.61309501300275
3,2,10.635153208000702
3,2,17.966177549998974
3,2,15.443120006006211
3,2,24.022175561003678
3,2,19.589129245003278
3,2,27.207090217998484
3,2,44.88851718199294
3,2,9.170507772003475
3,2,8.989109806003398
3,2,16.603628548000415
3,2,21.98795529900235
3,2,25.003275770999608
3,2,16.267859642000985
3,2,47.98694472100033
3,2,25.88704521999898
3,2,20.45621886200388
3,2,16.778574085998116
3,2,19.17850825300411
3,2,7.367315076000523
3,2,28.574491136998404
3,2,24.44434255699889
3,2,27.691632235000725
3,2,31.525314423000964
3,2,38.6203619730004
3,2,10.012076429004082
3,2,13.995968529998208
3,2,15.609774183001718
3,2,30.341238472006808
3,2,21.85523177399591
3,2,10.896796041000925
3,2,13.043143643000803
3,2,18.831325649000064
3,2,14.481082875994616
3,2,21.370200213998032
3,2,20.485692966001807
3,2,8.936144906001573
3,2,35.329629783998826
3,2,13.370795625000028
3,2,13.633151377995091
3,2,19.74359238499892
3,2,49.098992929000815
3,2,4.24680802399962
3,2,14.434350862000429
3,2,8.706092075000925
3,2,10.305498704001366
3,2,16.078576733001682
3,2,21.181837878000806
3,2,47.75117514599697
3,2,9.953939186998468
3,2,22.30800318999536
3,2,45.38088519199664
3,2,22.40185145099531
3,2,17.175728053996863
3,2,33.949182988995744
3,2,23.843717379000736
3,2,6.815253143002337
3,2,12.059220147995802
3,2,23.90305466200516
3,2,14.178190165999695
3,2,36.26891039399925
3,2,25.24913251099497
3,2,17.642830114004028
3,2,15.271793290005007
3,2,15.448078180001175
3,2,10.093096926997532
3,2,30.591748417005874
3,2,27.086460069993336
3,2,27.21318094200251
3,2,4.203380916995229
3,2,15.015963901001669
3,2,34.45258214200294
3,2,35.83326735100127
3,2,24.507930115003546
3,2,12.64311957800237
3,2,27.940883921997738
3,2,15.315364111003873
3,2,15.050571469997521
3,2,6.451336384001479
3,2,4.832540686002176
3,2,23.04305064000073
3,2,52.82009938099509
3,2,7.490279907004151
3,2,59.801452638996125
3,2,23.195142349999514
3,2,56.975329825996596
3,2,20.535006733000046
3,2,5.266048805999162
3,2,15.005281575999106
3,2,28.729509320000943
3,2,11.169122847000835
3,2,27.527375669997127
3,2,6.407043027997133
3,2,19.310370054998202
3,2,21.38502979199984
3,2,16.33666006700514
3,2,30.235429820000718
3,2,21.683691078993434
3,2,35.33335210200312
3,2,25.490576253003383
3,2,9.80991466800333
3,2,33.595040412001254
3,2,34.99493326499942
3,2,26.55066163299489
3,2,28.978476466996653
3,2,22.01332846200239
3,2,26.014020444999915
3,2,29.24247622599796
3,2,21.546408913003688
3,2,12.60574562200054
3,2,19.31452635500318
3,2,16.502776809997158
3,2,23.501644212003157
3,2,12.365874219001853
3,2,27.243333464000898
3,2,22.840283591001935
3,2,15.849130641996453
3,2,12.280251778000093
3,2,35.53490379900177
3,2,28.934426786996482
3,2,31.497876772999007
3,2,32.58781749999616
3,2,5.679860295000253
3,2,36.91539841300255
3,2,10.974035212995659
3,2,4.872101353998005
3,2,26.899486029993568
3,2,24.220932539996284
3,2,11.34742946500046
3,2,6.203250060003484
3,2,19.98056868599815
3,2,21.225800445994537
3,2,17.95884679500159
3,2,31.257991585000127
3,2,29.130103084004077
3,2,5.660629533995234
3,2,21.18297523199726
3,2,7.824689993998618
4,3,81.88575863800361
4,3,272.6469841569997
4,3,494.90205364000576
4,3,537.2632030560053
4,3,156.22405688300205
4,3,126.11386254700483
4,3,201.1979919439982
4,3,327.7542394519987
4,3,246.67113509200135
4,3,281.7319646019969
4,3,352.30684537399793
4,3,38.92007625899714
4,3,100.30741668200062
4,3,311.08011533300305
4,3,443.43929876300535
4,3,157.85622849900392
4,3,108.2191748710029
4,3,185.20397521400446
4,3,252.72780571600015
4,3,30.73111416699976
4,3,19.55175306199817
4,3,197.03413806099707
4,3,31.61413087999972
4,3,284.8119910930036
4,3,268.5019377219942
4,3,44.84669010899961
4,3,342.3229261269953
4,3,144.6022328629988
4,3,423.51353472100163
4,3,211.58188929499738
4,3,24.366019587003393
4,3,81.27095348299918
4,3,243.35123186200508
4,3,169.9532650320034
4,3,239.5112703190025
4,3,936.0791856420037
4,3,872.6395117629945
4,3,428.62022507200163
4,3,690.8837833770012
4,3,353.0763268540031
4,3,107.96444290199724
4,3,296.1707695179939
4,3,457.1746114330017
4,3,254.44706482900074
4,3,119.02755577300559
4,3,323.58373685300467
4,3,262.53425403800793
4,3,369.1803476179921
4,3,466.50256668101065
4,3,55.05879157500749
4,3,82.67634765099501
4,3,44.89983186700556
4,3,16.291016271003173
4,3,475.6401896460011
4,3,66.82578176500101
4,3,712.2745575190056
4,3,127.33740171599493
4,3,382.42063581501134
4,3,429.5095471700042
4,3,208.88165676199424
4,3,44.58590481200372
4,3,107.47119518999534
4,3,207.764699242005
4,3,146.36758074299723
4,3,488.9016886620084
4,3,465.85092753700155
4,3,184.39947089999623
4,3,403.0124128310126
4,3,399.4715433780075
4,3,106.43432912598655
4,3,579.0460527489922
4,3,673.9475697070011
4,3,99.84872934500163
4,3,179.88009709298785
4,3,183.87251037599344
4,3,341.96905359299853
4,3,193.97834642899397
4,3,165.12845106300665
4,3,684.6521708619985
4,3,57.66271287400741
4,3,62.67421509900305
4,3,115.7094522589905
4,3,256.2738700690097
4,3,277.43638252600795
4,3,124.56327086899546
4,3,688.423518222
4,3,376.5079880100093
4,3,231.6519036249956
4,3,226.4968299100001
4,3,288.0193844509922
4,3,41.09134651698696
4,3,423.31550853200315
4,3,330.619823275003
4,3,174.82887508100248
4,3,286.04967359900184
4,3,375.98594109900296
4,3,74.33397154900013
4,3,93.73702777699509
