Depth,Reeval_level,N_best,percentage,percentage_epsilon,Time(s)
3,2,,0.2,,3.4756390545517206
3,2,,0.2,,1.4446388110518456
3,2,,0.2,,3.7439855355769396
3,2,,0.2,,2.457328164950013
3,2,,0.2,,0.7508665919303894
3,2,,0.2,,1.9850294347852468
3,2,,0.2,,1.9747403040528297
3,2,,0.2,,0.9105148706585169
3,2,,0.2,,1.1332645062357187
3,2,,0.2,,1.8876370154321194
3,2,,0.2,,1.2872617803514004
3,2,,0.2,,0.7682606913149357
3,2,,0.2,,1.760468965396285
3,2,,0.2,,1.3401148226112127
3,2,,0.2,,1.5797086507081985
3,2,,0.2,,1.1652883533388376
3,2,,0.2,,1.0146822407841682
3,2,,0.2,,1.129662424325943
3,2,,0.2,,0.7794093266129494
3,2,,0.2,,1.16255852766335
3,2,,0.2,,1.4611884467303753
3,2,,0.2,,1.0506892651319504
3,2,,0.2,,2.25277136079967
3,2,,0.2,,1.490706304088235
3,2,,0.2,,1.384631983935833
3,2,,0.2,,2.1190078239887953
3,2,,0.2,,1.136027928441763
3,2,,0.2,,4.599109491333365
3,2,,0.3,,5.026942182332277
3,2,,0.3,,4.534798173233867
3,2,,0.3,,6.461113596335053
3,2,,0.3,,6.501428347080946
3,2,,0.3,,4.242913357913494
3,2,,0.3,,3.419598063454032
3,2,,0.3,,6.216186510398984
3,2,,0.3,,3.9582690745592117
3,2,,0.3,,6.335829200223088
3,2,,0.3,,1.7912966310977936
3,2,,0.3,,6.831071747466922
3,2,,0.3,,3.4520171601325274
3,2,,0.3,,4.0673475209623575
3,2,,0.3,,3.1799101065844297
3,2,,0.3,,3.869737373664975
3,2,,0.3,,5.392597733065486
3,2,,0.3,,7.824448600411415
3,2,,0.3,,7.207420466467738
3,2,,0.3,,4.5806187223643064
3,2,,0.3,,2.3119422513991594
3,2,,0.3,,2.078737562522292
3,2,,0.3,,7.552399765700102
3,2,,0.3,,6.783187534660101
3,2,,0.3,,4.967348640784621
3,2,,0.3,,2.7976884599775076
3,2,,0.3,,5.1059740874916315
3,2,,0.3,,5.253346152603626
3,2,,0.3,,5.503772214055061
3,2,,0.3,,3.9936238788068295
3,2,,0.3,,9.308670286089182
3,2,,0.3,,3.6436894088983536
3,2,,0.3,,2.902836997061968
3,2,,0.3,,2.7547171358019114
3,2,,0.3,,2.64185325242579
3,2,,0.3,,9.606469735503197
3,2,,0.3,,2.8298719562590122
3,2,,0.3,,6.7959621250629425
3,2,,0.3,,7.928949331864715
3,2,,0.3,,4.686853913590312
3,2,,0.3,,3.6435790807008743
3,2,,0.3,,1.7748689353466034
3,2,,0.3,,3.389614064246416
3,2,,0.3,,6.437712799757719
3,2,,0.3,,5.652306282892823
3,2,,0.3,,2.899805663153529
3,2,,0.3,,7.05281263962388
3,2,,0.3,,6.729907847940922
3,2,,0.3,,7.14672858081758
3,2,,0.3,,6.506705308333039
3,2,,0.3,,1.670023649930954
3,2,,0.3,,7.014985730871558
3,2,,0.3,,3.5747996866703033
3,2,,0.3,,0.8906461950391531
3,2,,0.3,,3.3852044232189655
3,2,,0.3,,3.486898709088564
3,2,,0.3,,1.0615185052156448
3,2,,0.3,,1.7619373351335526
3,2,,0.3,,2.9970840960741043
3,2,,0.3,,2.2342437002807856
3,2,,0.3,,0.994138902053237
3,2,,0.3,,3.1279596984386444
3,2,,0.3,,1.8689349256455898
3,2,,0.3,,2.630929432809353
3,2,,0.3,,1.7596387434750795
3,2,,0.3,,1.5554731413722038
3,2,,0.3,,1.3810420986264944
3,2,,0.3,,1.0810301378369331
3,2,,0.3,,1.6156916487962008
3,2,,0.3,,2.6408001091331244
3,2,,0.3,,1.4868385437875986
3,2,,0.3,,3.1639072131365538
3,2,,0.3,,2.2508754823356867
3,2,,0.3,,2.096701165661216
3,2,,0.3,,3.045772071927786
3,2,,0.3,,1.8736050091683865
3,2,,0.3,,8.487462341785431
3,2,,0.5,,8.226252736523747
3,2,,0.5,,20.228113697841763
3,2,,0.5,,15.375548299401999
3,2,,0.5,,16.56590204499662
3,2,,0.5,,7.469336424022913
3,2,,0.5,,8.542874256148934
3,2,,0.5,,14.713796341791749
3,2,,0.5,,7.914560496807098
3,2,,0.5,,14.651811318472028
3,2,,0.5,,3.2783636767417192
3,2,,0.5,,13.510886408388615
3,2,,0.5,,9.236792355775833
3,2,,0.5,,8.51487815566361
3,2,,0.5,,9.161225371062756
3,2,,0.5,,9.046903250738978
3,2,,0.5,,14.853232247754931
3,2,,0.5,,17.690596278756857
3,2,,0.5,,16.616317527368665
3,2,,0.5,,9.893320322036743
3,2,,0.5,,3.538192518055439
3,2,,0.5,,5.0847260151058435
3,2,,0.5,,17.914254928007722
3,2,,0.5,,17.527967672795057
3,2,,0.5,,11.044037647545338
3,2,,0.5,,4.732334254309535
3,2,,0.5,,10.534252496436238
3,2,,0.5,,11.250656228512526
3,2,,0.5,,8.535542793571949
3,2,,0.5,,7.354739706963301
3,2,,0.5,,21.519274229183793
3,2,,0.5,,5.277150757610798
3,2,,0.5,,4.986319236457348
3,2,,0.5,,3.5893596969544888
3,2,,0.5,,3.9016802199184895
3,2,,0.5,,23.072942085564137
3,2,,0.5,,4.125151993706822
3,2,,0.5,,13.232919819653034
3,2,,0.5,,16.42499701678753
3,2,,0.5,,11.133468398824334
3,2,,0.5,,7.4155264757573605
3,2,,0.5,,3.4286261163651943
3,2,,0.5,,4.785321112722158
3,2,,0.5,,14.336643859744072
3,2,,0.5,,13.477538894861937
3,2,,0.5,,4.4983662236481905
3,2,,0.5,,16.160286331549287
3,2,,0.5,,13.497444558888674
3,2,,0.5,,14.216143634170294
3,2,,0.5,,14.55077699944377
3,2,,0.5,,2.050794208422303
3,2,,0.5,,18.030965387821198
3,2,,0.5,,5.529941836372018
3,2,,0.5,,1.3841414786875248
3,2,,0.5,,7.085073679685593
3,2,,0.5,,7.053213257342577
3,2,,0.5,,2.4947117269039154
3,2,,0.5,,3.2854702044278383
3,2,,0.5,,5.697634233161807
3,2,,0.5,,4.524130996316671
3,2,,0.5,,1.7169868424534798
3,2,,0.5,,6.973839124664664
3,2,,0.5,,4.495113234966993
3,2,,0.5,,5.484604448080063
3,2,,0.5,,4.67865234054625
3,2,,0.5,,3.001214385032654
3,2,,0.5,,2.758755140006542
3,2,,0.5,,1.7897695675492287
3,2,,0.5,,3.1877183616161346
3,2,,0.5,,5.476354990154505
3,2,,0.5,,2.4672494903206825
3,2,,0.5,,4.773262845352292
3,2,,0.5,,4.487133048474789
3,2,,0.5,,4.461172331124544
3,2,,0.5,,6.972150856629014
3,2,,0.5,,3.314436048269272
3,2,,0.5,,17.365470623597503
3,2,,,0.1,6.388262731954455
3,2,,,0.1,3.6331585105508566
3,2,,,0.1,4.575993325561285
3,2,,,0.1,6.352207774296403
3,2,,,0.1,2.006718648597598
3,2,,,0.1,3.2813880313187838
3,2,,,0.1,2.2493110485374928
3,2,,,0.1,2.2851939629763365
3,2,,,0.1,2.3733133357018232
3,2,,,0.1,0.9771196451038122
3,2,,,0.1,5.015220958739519
3,2,,,0.1,2.893819138407707
3,2,,,0.1,0.7928022406995296
3,2,,,0.1,1.4577423371374607
3,2,,,0.1,1.2127818651497364
3,2,,,0.1,2.199297234416008
3,2,,,0.1,2.7110835798084736
3,2,,,0.1,2.481379633769393
3,2,,,0.1,1.8031710237264633
3,2,,,0.1,2.4092142432928085
3,2,,,0.1,1.6467448025941849
3,2,,,0.1,2.7225254122167826
3,2,,,0.1,2.4637354519218206
3,2,,,0.1,1.8881717957556248
3,2,,,0.1,2.2860805708914995
3,2,,,0.1,5.301880951970816
3,2,,,0.1,3.7924507688730955
3,2,,,0.1,1.377044579014182
3,2,,,0.1,1.1521284449845552
3,2,,,0.1,2.207302365452051
3,2,,,0.1,2.134845320135355
3,2,,,0.1,1.66497734002769
3,2,,,0.1,1.897269418463111
3,2,,,0.1,2.975458711385727
3,2,,,0.1,3.321944661438465
3,2,,,0.1,2.185743525624275
3,2,,,0.1,2.318331180140376
3,2,,,0.1,2.5391613077372313
3,2,,,0.1,3.009876923635602
3,2,,,0.1,3.327433582395315
3,2,,,0.1,1.6510506346821785
3,2,,,0.1,2.789436884224415
3,2,,,0.1,2.8736891075968742
3,2,,,0.1,2.204418232664466
3,2,,,0.1,1.6326092351227999
3,2,,,0.1,2.9764847084879875
3,2,,,0.1,2.262748831883073
3,2,,,0.1,3.868004508316517
3,2,,,0.1,2.9564707279205322
3,2,,,0.1,2.189658172428608
3,2,,,0.1,3.217722600325942
3,2,,,0.1,1.9075763411819935
3,2,,,0.1,0.828524224460125
3,2,,,0.1,1.353904090821743
3,2,,,0.1,1.334528286010027
3,2,,,0.1,0.8869141712784767
3,2,,,0.1,0.8388951011002064
3,2,,,0.1,2.364366639405489
3,2,,,0.1,1.1691253576427698
3,2,,,0.1,0.8827230427414179
3,2,,,0.1,1.3533626683056355
3,2,,,0.1,1.3030570093542337
3,2,,,0.1,1.0447726398706436
3,2,,,0.1,1.3443624470382929
3,2,,,0.1,1.2084873840212822
3,2,,,0.1,1.8772022780030966
3,2,,,0.1,0.8940790761262178
3,2,,,0.1,1.6568423230201006
3,2,,,0.1,1.1879553701728582
3,2,,,0.1,1.2679325491189957
3,2,,,0.1,4.781589616090059
3,2,,,0.1,0.9764695093035698
3,2,,,0.1,1.3863112013787031
3,2,,,0.1,1.8305870965123177
3,2,,,0.1,1.386708477512002
3,2,,,0.1,2.4520166628062725
3,2,,,0.2,9.189845709130168
3,2,,,0.2,6.864607473835349
3,2,,,0.2,11.129967091605067
3,2,,,0.2,8.225049376487732
3,2,,,0.2,2.3021223954856396
3,2,,,0.2,7.406490532681346
3,2,,,0.2,2.45374801941216
3,2,,,0.2,4.033871805295348
3,2,,,0.2,3.062940673902631
3,2,,,0.2,1.4085606131702662
3,2,,,0.2,7.5573424734175205
3,2,,,0.2,6.63082872889936
3,2,,,0.2,1.7669289615005255
3,2,,,0.2,1.7517890110611916
3,2,,,0.2,2.1328767631202936
3,2,,,0.2,5.1926060523837805
3,2,,,0.2,3.7429798301309347
3,2,,,0.2,4.692173942923546
3,2,,,0.2,3.3838776107877493
3,2,,,0.2,3.023154105991125
3,2,,,0.2,3.087358471006155
3,2,,,0.2,5.3961082976311445
3,2,,,0.2,2.785985028371215
3,2,,,0.2,2.0048280470073223
3,2,,,0.2,5.16734310798347
3,2,,,0.2,7.841802848502994
3,2,,,0.2,5.057041456922889
3,2,,,0.2,2.154895815998316
3,2,,,0.2,3.124038565903902
3,2,,,0.2,3.3675680682063103
3,2,,,0.2,5.090303856879473
3,2,,,0.2,3.8323864955455065
3,2,,,0.2,3.4761282559484243
3,2,,,0.2,3.496669217944145
3,2,,,0.2,4.739098289981484
3,2,,,0.2,4.568961990997195
3,2,,,0.2,4.59440609253943
3,2,,,0.2,3.412102846428752
3,2,,,0.2,3.4212559033185244
3,2,,,0.2,5.662910016253591
3,2,,,0.2,2.417471081018448
3,2,,,0.2,2.838443547487259
3,2,,,0.2,4.951720898970962
3,2,,,0.2,2.8071514181792736
3,2,,,0.2,1.777145728468895
3,2,,,0.2,5.161196172237396
3,2,,,0.2,4.464935088530183
3,2,,,0.2,4.33922890946269
3,2,,,0.2,5.386544140055776
3,2,,,0.2,2.4103395082056522
3,2,,,0.2,5.397142743691802
3,2,,,0.2,2.420230844989419
3,2,,,0.2,1.5308811608701944
3,2,,,0.2,2.8256327249109745
3,2,,,0.2,3.634728042408824
3,2,,,0.2,0.8584425263106823
3,2,,,0.2,2.2783920131623745
3,2,,,0.2,3.062798138707876
3,2,,,0.2,1.332041284069419
3,2,,,0.2,1.2765907160937786
3,2,,,0.2,2.1045751441270113
3,2,,,0.2,1.5990657415241003
3,2,,,0.2,4.965383622795343
3,2,,,0.2,1.8499834202229977
3,2,,,0.2,1.3389890119433403
3,2,,,0.2,2.1130435913801193
3,2,,,0.2,1.0988159719854593
3,2,,,0.2,1.7464631497859955
3,2,,,0.2,1.8669345825910568
3,2,,,0.2,1.648804135620594
3,2,,,0.2,7.339440176263452
3,2,,,0.2,1.6839455645531416
3,2,,,0.2,3.067449238151312
3,2,,,0.2,3.323106111958623
3,2,,,0.2,1.8577381800860167
3,2,,,0.2,4.425753498449922
3,2,,,0.3,10.430727476254106
3,2,,,0.3,8.942019963636994
3,2,,,0.3,17.49410805851221
3,2,,,0.3,12.834405839443207
3,2,,,0.3,4.779112987220287
3,2,,,0.3,11.463190974667668
3,2,,,0.3,3.7659280952066183
3,2,,,0.3,9.573822418227792
3,2,,,0.3,11.366839988157153
3,2,,,0.3,3.1605743505060673
3,2,,,0.3,11.980347437784076
3,2,,,0.3,9.252181963995099
3,2,,,0.3,11.316110448911786
3,2,,,0.3,3.8247150033712387
3,2,,,0.3,5.226877199485898
3,2,,,0.3,9.342558242380619
3,2,,,0.3,7.093304136767983
3,2,,,0.3,18.758742704987526
3,2,,,0.3,7.654117483645678
3,2,,,0.3,3.0197237320244312
3,2,,,0.3,4.532958181574941
3,2,,,0.3,9.482769584283233
3,2,,,0.3,5.816075716167688
3,2,,,0.3,3.9588715992867947
3,2,,,0.3,6.885910911485553
3,2,,,0.3,10.788969034329057
3,2,,,0.3,7.717467423528433
3,2,,,0.3,3.7145249489694834
3,2,,,0.3,13.457519199699163
3,2,,,0.3,9.852673752233386
3,2,,,0.3,6.852650783956051
3,2,,,0.3,6.365747835487127
3,2,,,0.3,5.419409349560738
3,2,,,0.3,3.7595051620155573
3,2,,,0.3,12.48956291936338
3,2,,,0.3,7.285908568650484
3,2,,,0.3,10.35403166897595
3,2,,,0.3,12.391149850562215
3,2,,,0.3,3.7038450315594673
3,2,,,0.3,9.13906460441649
3,2,,,0.3,3.381509490311146
3,2,,,0.3,2.775306846946478
3,2,,,0.3,18.181261584162712
3,2,,,0.3,5.0356844160705805
3,2,,,0.3,2.4548435658216476
3,2,,,0.3,9.738446436822414
3,2,,,0.3,11.628272028639913
3,2,,,0.3,7.878274288028479
3,2,,,0.3,10.477366158738732
3,2,,,0.3,2.4411722868680954
3,2,,,0.3,14.656799107789993
3,2,,,0.3,3.623045388609171
3,2,,,0.3,1.8182953614741564
3,2,,,0.3,9.067034855484962
3,2,,,0.3,10.13415646366775
3,2,,,0.3,0.957246458157897
3,2,,,0.3,4.684812111780047
3,2,,,0.3,8.568674229085445
3,2,,,0.3,2.8476909305900335
3,2,,,0.3,1.8334023505449295
3,2,,,0.3,10.367081429809332
3,2,,,0.3,3.1500134002417326
3,2,,,0.3,8.444793438538909
3,2,,,0.3,1.9265615064650774
3,2,,,0.3,4.753000812605023
3,2,,,0.3,2.234765013679862
3,2,,,0.3,1.7810681480914354
3,2,,,0.3,2.4384578354656696
3,2,,,0.3,6.878760976716876
3,2,,,0.3,1.649760665372014
3,2,,,0.3,8.375351639464498
3,2,,,0.3,6.366586577147245
3,2,,,0.3,6.854726118966937
3,2,,,0.3,7.534533562138677
3,2,,,0.3,2.7960328217595816
3,2,,,0.3,6.760145865380764
4,3,5,,,4.030343608930707
4,3,5,,,4.437748741358519
4,3,5,,,5.351233871653676
4,3,5,,,4.632765533402562
4,3,5,,,3.1795176807790995
4,3,5,,,5.6666213274002075
4,3,5,,,4.967024315148592
4,3,5,,,4.355509411543608
4,3,5,,,5.509098524227738
4,3,5,,,4.175825908780098
4,3,5,,,5.783360876142979
4,3,5,,,3.263873279094696
4,3,5,,,5.1991661339998245
4,3,5,,,3.573499523103237
4,3,5,,,5.291937476024032
4,3,5,,,4.246800754219294
4,3,5,,,5.484383815899491
4,3,5,,,5.906013898551464
4,3,5,,,3.414744172245264
4,3,5,,,2.812708390876651
4,3,5,,,3.52907245606184
4,3,5,,,5.118467582389712
4,3,5,,,4.572287641465664
4,3,5,,,4.953865215182304
4,3,5,,,4.628260210156441
4,3,5,,,4.704053267836571
4,3,5,,,4.243483332917094
4,3,5,,,3.676633909344673
4,3,5,,,4.386049488559365
4,3,5,,,6.034190259873867
4,3,5,,,2.997231736779213
4,3,5,,,3.5640716273337603
4,3,5,,,3.3016045596450567
4,3,5,,,2.8531796522438526
4,3,5,,,5.1074924021959305
4,3,5,,,3.3690749686211348
4,3,5,,,5.733480159193277
4,3,5,,,5.442271372303367
4,3,5,,,4.272378912195563
4,3,5,,,4.659166371449828
4,3,5,,,2.88967396505177
4,3,5,,,3.3489216193556786
4,3,5,,,4.9607640113681555
4,3,5,,,4.739363890141249
4,3,5,,,3.488909736275673
4,3,5,,,5.462133167311549
4,3,5,,,5.359315820038319
4,3,5,,,5.577675173059106
4,3,5,,,5.169718565419316
4,3,5,,,2.3293585553765297
4,3,5,,,5.7681454587727785
4,3,5,,,3.5449889842420816
4,3,5,,,3.3678692057728767
4,3,5,,,4.1768942922353745
4,3,5,,,5.192950488999486
4,3,5,,,2.3423564694821835
4,3,5,,,2.981826527044177
4,3,5,,,4.323119366541505
4,3,5,,,3.3342086113989353
4,3,5,,,3.503896599635482
4,3,5,,,5.304949726909399
4,3,5,,,3.729130571708083
4,3,5,,,4.1085835341364145
4,3,5,,,2.449717281386256
4,3,5,,,2.887388503178954
4,3,5,,,1.733971057459712
4,3,5,,,3.46144493855536
4,3,5,,,2.7569033671170473
4,3,5,,,4.193994261324406
4,3,5,,,4.236771594733
4,3,5,,,2.71256136149168
4,3,5,,,2.8927752673625946
4,3,5,,,3.2705275025218725
4,3,5,,,4.4135998748242855
4,3,5,,,4.401083692908287
4,3,5,,,4.640868531540036
4,3,6,,,4.442406430840492
4,3,6,,,6.581191999837756
4,3,6,,,7.270264947786927
4,3,6,,,6.360883601009846
4,3,6,,,4.510072503238916
4,3,6,,,8.091860549524426
4,3,6,,,8.316856868565083
4,3,6,,,6.347497193142772
4,3,6,,,7.33472128584981
4,3,6,,,6.133456127718091
4,3,6,,,8.131167797371745
4,3,6,,,4.782712304964662
4,3,6,,,7.962654897943139
4,3,6,,,4.769630676135421
4,3,6,,,8.09875300526619
4,3,6,,,5.679720908403397
4,3,6,,,7.327604727819562
4,3,6,,,8.453938145190477
4,3,6,,,5.656377134844661
4,3,6,,,3.834426423534751
4,3,6,,,4.634020799770951
4,3,6,,,6.468686932697892
4,3,6,,,6.330728253349662
4,3,6,,,6.25866562128067
4,3,6,,,6.798772722482681
4,3,6,,,6.594764007255435
4,3,6,,,5.686733808368444
4,3,6,,,4.550439668819308
4,3,6,,,7.762251496315002
4,3,6,,,7.738895453512669
4,3,6,,,3.4566933643072844
4,3,6,,,4.65832294523716
4,3,6,,,4.063560169190168
4,3,6,,,3.477675512433052
4,3,6,,,6.9702367298305035
4,3,6,,,4.674089279025793
4,3,6,,,7.4465072844177485
4,3,6,,,6.656669858843088
4,3,6,,,5.887561397626996
4,3,6,,,6.786681583151221
4,3,6,,,3.8664495907723904
4,3,6,,,5.2226591873914
4,3,6,,,6.653037112206221
4,3,6,,,7.095152435824275
4,3,6,,,4.871897950768471
4,3,6,,,6.90107742510736
4,3,6,,,6.42798756249249
4,3,6,,,7.744003213942051
4,3,6,,,6.921416653320193
4,3,6,,,2.7653664406389
4,3,6,,,7.35581368394196
4,3,6,,,5.207792786881328
4,3,6,,,4.53219698369503
4,3,6,,,5.998880343511701
4,3,6,,,7.133023556321859
4,3,6,,,3.017092552036047
4,3,6,,,4.700301853939891
4,3,6,,,5.706253556534648
4,3,6,,,4.817071460187435
4,3,6,,,4.807326443493366
4,3,6,,,7.187708634883165
4,3,6,,,5.36568128503859
4,3,6,,,6.066431440412998
4,3,6,,,3.3014538772404194
4,3,6,,,4.230094145983458
4,3,6,,,2.1816889252513647
4,3,6,,,4.3908756878226995
4,3,6,,,3.628715915605426
4,3,6,,,5.288381975144148
4,3,6,,,5.901422947645187
4,3,6,,,3.351213503628969
4,3,6,,,4.106300666928291
4,3,6,,,4.921978389844298
4,3,6,,,5.4936900325119495
4,3,6,,,6.211388312280178
4,3,6,,,7.187306834384799
4,3,7,,,5.007456371560693
4,3,7,,,8.598019152879715
4,3,7,,,8.860628901049495
4,3,7,,,8.303694708272815
4,3,7,,,6.466607851907611
4,3,7,,,10.568045239895582
4,3,7,,,10.828894356265664
4,3,7,,,8.64544633962214
4,3,7,,,10.219772374257445
4,3,7,,,7.795611036941409
4,3,7,,,10.461060013622046
4,3,7,,,6.720477668568492
4,3,7,,,10.570529777556658
4,3,7,,,6.702080763876438
4,3,7,,,11.31724769808352
4,3,7,,,7.860513065010309
4,3,7,,,9.980364808812737
4,3,7,,,11.5613500084728
4,3,7,,,8.033213678747416
4,3,7,,,4.534264884889126
4,3,7,,,5.45909921079874
4,3,7,,,8.425284581258893
4,3,7,,,7.983839098364115
4,3,7,,,8.445865999907255
4,3,7,,,9.380554713308811
4,3,7,,,8.658209020271897
4,3,7,,,7.017466235905886
4,3,7,,,6.3995406329631805
4,3,7,,,10.547707352787256
4,3,7,,,10.468068107962608
4,3,7,,,4.078963493928313
4,3,7,,,7.0277260188013315
4,3,7,,,5.178160542622209
4,3,7,,,4.109961777925491
4,3,7,,,8.957651041448116
4,3,7,,,5.658862419426441
4,3,7,,,9.477614110335708
4,3,7,,,8.245867187157273
4,3,7,,,8.037970071658492
4,3,7,,,8.490257637575269
4,3,7,,,4.961907263845205
4,3,7,,,6.577276047319174
4,3,7,,,8.867842262610793
4,3,7,,,10.777795247733593
4,3,7,,,6.198510697111487
4,3,7,,,8.786107221618295
4,3,7,,,8.199301537126303
4,3,7,,,10.176466427743435
4,3,7,,,8.992006910964847
4,3,7,,,3.087672010064125
4,3,7,,,10.444042228162289
4,3,7,,,7.3114686366170645
4,3,7,,,6.508707882836461
4,3,7,,,7.885452516376972
4,3,7,,,9.624802026897669
4,3,7,,,3.9283877294510603
4,3,7,,,6.993764311075211
4,3,7,,,7.501908373087645
4,3,7,,,6.957619195804
4,3,7,,,7.2293516006320715
4,3,7,,,11.189253814518452
4,3,7,,,6.221681488677859
4,3,7,,,8.254718793556094
4,3,7,,,4.990763667970896
4,3,7,,,5.950521415099502
4,3,7,,,2.6381065230816603
4,3,7,,,6.532514367252588
4,3,7,,,5.030665457248688
4,3,7,,,6.64742748811841
4,3,7,,,7.778922505676746
4,3,7,,,4.4191747680306435
4,3,7,,,6.106205198913813
4,3,7,,,6.6741520799696445
4,3,7,,,6.456047447398305
4,3,7,,,9.562907731160522
4,3,7,,,10.818791531026363
4,3,8,,,6.337420025840402
4,3,8,,,11.36251911520958
4,3,8,,,10.67970959842205
4,3,8,,,10.63066066801548
4,3,8,,,8.279359485954046
4,3,8,,,12.084396218881011
4,3,8,,,14.622820977121592
4,3,8,,,10.803905168548226
4,3,8,,,13.098399398848414
4,3,8,,,11.479460468515754
4,3,8,,,12.697222014889121
4,3,8,,,9.750487791374326
4,3,8,,,13.814240733161569
4,3,8,,,8.752411667257547
4,3,8,,,15.282875271514058
4,3,8,,,10.042389519512653
4,3,8,,,12.364769905805588
4,3,8,,,16.65018098242581
4,3,8,,,11.15362693183124
4,3,8,,,5.887019172310829
4,3,8,,,7.284814959391952
4,3,8,,,11.207890840247273
4,3,8,,,10.016118708997965
4,3,8,,,11.386690273880959
4,3,8,,,13.301000986248255
4,3,8,,,10.539214251562953
4,3,8,,,8.586621133610606
4,3,8,,,10.821006109938025
4,3,8,,,16.78453901410103
4,3,8,,,13.056944599375129
4,3,8,,,4.761927245184779
4,3,8,,,9.223254857584834
4,3,8,,,6.135556060820818
4,3,8,,,4.870513783767819
4,3,8,,,10.819432700052857
4,3,8,,,7.1456333585083485
4,3,8,,,14.045599851757288
4,3,8,,,10.395020391792059
4,3,8,,,10.20810617879033
4,3,8,,,11.13207384198904
4,3,8,,,7.151587691158056
4,3,8,,,8.685373082756996
4,3,8,,,10.796061350032687
4,3,8,,,15.571187378838658
4,3,8,,,7.783238807693124
4,3,8,,,10.4780187420547
4,3,8,,,12.034804156050086
4,3,8,,,12.331961935386062
4,3,8,,,11.593060845509171
4,3,8,,,3.578495914116502
4,3,8,,,13.313356924802065
4,3,8,,,9.525176510214806
4,3,8,,,7.227783145383
4,3,8,,,9.108203055337071
4,3,8,,,11.70880669541657
4,3,8,,,8.217729516327381
4,3,8,,,9.302913965657353
4,3,8,,,8.553049463778734
4,3,8,,,9.179801536723971
4,3,8,,,9.506320104002953
4,3,8,,,15.3909283708781
4,3,8,,,7.727220360189676
4,3,8,,,9.676645085215569
4,3,8,,,6.270687710493803
4,3,8,,,8.730065442621708
4,3,8,,,3.169260064139962
4,3,8,,,10.357070887461305
4,3,8,,,6.0814502611756325
4,3,8,,,8.556862944737077
4,3,8,,,9.689907923340797
4,3,8,,,6.3705485332757235
4,3,8,,,7.791590856388211
4,3,8,,,7.987165711820126
4,3,8,,,7.790163351222873
4,3,8,,,10.849136587232351
4,3,8,,,12.806451542302966
4,3,9,,,7.921550553292036
4,3,9,,,15.965604428201914
4,3,9,,,12.541966764256358
4,3,9,,,12.664140155538917
4,3,9,,,12.549875294789672
4,3,9,,,15.156688990071416
4,3,9,,,20.074269525706768
4,3,9,,,12.650879452005029
4,3,9,,,18.000552808865905
4,3,9,,,14.752506483346224
4,3,9,,,14.046917963773012
4,3,9,,,12.478386165574193
4,3,9,,,18.359926952049136
4,3,9,,,10.690410001203418
4,3,9,,,19.56268411502242
4,3,9,,,15.206716092303395
4,3,9,,,16.153185609728098
4,3,9,,,20.947329865768552
4,3,9,,,14.633281016722322
4,3,9,,,7.131218533962965
4,3,9,,,10.312984885647893
4,3,9,,,14.703902464359999
4,3,9,,,14.253494603559375
4,3,9,,,16.282957643270493
4,3,9,,,16.105568347498775
4,3,9,,,12.294160891324282
4,3,9,,,9.97213807143271
4,3,9,,,14.462777541950345
4,3,9,,,21.053282130509615
4,3,9,,,16.143087960779667
4,3,9,,,5.494415022432804
4,3,9,,,11.249700840562582
4,3,9,,,7.191868253052235
4,3,9,,,5.674972619861364
4,3,9,,,14.518862260505557
4,3,9,,,8.741342740133405
4,3,9,,,19.757894057780504
4,3,9,,,13.027848351746798
4,3,9,,,14.037461947649717
4,3,9,,,13.859974466264248
4,3,9,,,8.73887294344604
4,3,9,,,10.862639805302024
4,3,9,,,15.127806931734085
4,3,9,,,19.332405999302864
4,3,9,,,9.749137923121452
4,3,9,,,11.859815256670117
4,3,9,,,16.16807346791029
4,3,9,,,16.39123216830194
4,3,9,,,15.589027849957347
4,3,9,,,4.12448750063777
4,3,9,,,16.031876776367426
4,3,9,,,11.633847281336784
4,3,9,,,8.661203797906637
4,3,9,,,11.278743853792548
4,3,9,,,14.157432910054922
4,3,9,,,9.886900091543794
4,3,9,,,11.990718480199575
4,3,9,,,9.883110931143165
4,3,9,,,12.658902321010828
4,3,9,,,12.114724775776267
4,3,9,,,20.251894384622574
4,3,9,,,9.828162522986531
4,3,9,,,14.753834780305624
4,3,9,,,10.582473313435912
4,3,9,,,12.295395892113447
4,3,9,,,4.159893583506346
4,3,9,,,12.68105736002326
4,3,9,,,7.3214318081736565
4,3,9,,,11.034432569518685
4,3,9,,,11.974609985947609
4,3,9,,,8.442216124385595
4,3,9,,,11.99979492276907
4,3,9,,,10.96453358232975
4,3,9,,,10.368528271093965
4,3,9,,,13.468089200556278
4,3,9,,,15.636686477810144
4,3,10,,,9.161772882565856
4,3,10,,,22.50645012408495
4,3,10,,,14.905859678983688
4,3,10,,,14.783487942069769
4,3,10,,,15.545607959851623
4,3,10,,,19.305958312004805
4,3,10,,,23.889694647863507
4,3,10,,,14.744415681809187
4,3,10,,,23.93702163733542
4,3,10,,,18.580820692703128
4,3,10,,,19.34035656042397
4,3,10,,,17.917703496292233
4,3,10,,,23.00927710905671
4,3,10,,,12.555800700560212
4,3,10,,,26.589631898328662
4,3,10,,,18.761638144031167
4,3,10,,,19.37924361228943
4,3,10,,,28.2778366971761
4,3,10,,,18.667467376217246
4,3,10,,,8.236211555078626
4,3,10,,,13.442595915868878
